alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.9,12,cosine,silverman,100,0.6160830090791181,475,393,337,255,0.48493230093601614,0.3493150684931507,0.46164383561643835,594.639039
0.9,12,epanechnikov,variance,50,0.57411424439624,397,474,256,333,0.4894700287832237,0.45616438356164385,0.3506849315068493,583.191775
0.9,12,epanechnikov,variance,80,0.6017116524028966,457,398,332,273,0.49236797828659046,0.37397260273972605,0.4547945205479452,572.261539
0.9,12,epanechnikov,variance,100,0.5983017635532332,458,387,343,272,0.43307860620877725,0.3726027397260274,0.46986301369863015,574.145659
0.9,12,epanechnikov,scott,50,0.603021978021978,439,443,287,291,0.5263729438024539,0.39863013698630134,0.39315068493150684,559.876605
0.9,12,epanechnikov,scott,80,0.6166219839142091,460,428,302,270,0.4842293715933793,0.3698630136986301,0.4136986301369863,558.602383
0.9,12,epanechnikov,scott,100,0.6247518199867638,472,421,309,258,0.4638845533779869,0.35342465753424657,0.4232876712328767,556.757274
0.9,12,epanechnikov,silverman,50,0.6091030789825971,455,421,309,275,0.4701476733136739,0.3767123287671233,0.4232876712328767,555.882776
0.9,12,epanechnikov,silverman,80,0.6056910569105691,447,431,299,283,0.5044128343301902,0.38767123287671235,0.4095890410958904,572.024378
0.9,12,epanechnikov,silverman,100,0.6023113528212101,443,432,298,287,0.5012562111251213,0.39315068493150684,0.40821917808219177,571.435314
0.95,12,gaussian,variance,50,0.5872340425531914,414,464,266,316,0.4991622432268451,0.4328767123287671,0.3643835616438356,542.591466
0.95,12,gaussian,variance,80,0.5755813953488372,396,480,250,334,0.5228572718204508,0.4575342465753425,0.3424657534246575,556.095715
0.95,12,gaussian,variance,100,0.565597667638484,388,476,254,342,0.48603581070838,0.4684931506849315,0.34794520547945207,563.313663
0.95,12,gaussian,scott,50,0.0,0,730,0,730,0.4,1.0,0.0,656.352409
0.95,12,gaussian,scott,80,0.0,0,730,0,730,0.4,1.0,0.0,665.857042
0.95,12,gaussian,scott,100,0.5643340857787811,375,506,224,355,0.4781108504381244,0.4863013698630137,0.30684931506849317,546.050107
0.95,12,gaussian,silverman,50,0.0,0,730,0,730,0.4,1.0,0.0,657.11559
0.95,12,gaussian,silverman,80,0.0,0,730,0,730,0.4,1.0,0.0,663.440433
0.95,12,gaussian,silverman,100,0.5775480059084195,391,497,233,339,0.43692730304031235,0.4643835616438356,0.31917808219178084,545.209112
0.95,12,cosine,variance,50,0.5517241379310345,368,494,236,362,0.47910407494974977,0.4958904109589041,0.3232876712328767,583.116554
0.95,12,cosine,variance,80,0.5962566844919787,446,410,320,284,0.4922131191671066,0.38904109589041097,0.4383561643835616,578.547715
0.95,12,cosine,variance,100,0.5871313672922251,438,406,324,292,0.4613889954099963,0.4,0.4438356164383562,596.566763
0.95,12,cosine,scott,50,0.6024759284731774,438,444,286,292,0.5264423789057091,0.4,0.3917808219178082,562.815525
0.95,12,cosine,scott,80,0.5923836389280677,420,462,268,310,0.4663843207840528,0.4246575342465753,0.36712328767123287,568.540334
0.95,12,cosine,scott,100,0.6063470627954085,449,428,302,281,0.46728067927208927,0.38493150684931504,0.4136986301369863,566.710395
0.95,12,cosine,silverman,50,0.6146666666666667,461,421,309,269,0.48162215425866284,0.3684931506849315,0.4232876712328767,563.584516
0.95,12,cosine,silverman,80,0.6004084411164057,441,432,298,289,0.49133739722318637,0.3958904109589041,0.40821917808219177,582.451096
0.95,12,cosine,silverman,100,0.6160830090791181,475,393,337,255,0.48494419652378745,0.3493150684931507,0.46164383561643835,592.886075
0.95,12,epanechnikov,variance,50,0.6138347884486233,457,428,302,273,0.48914817052289766,0.37397260273972605,0.4136986301369863,558.74801
0.95,12,epanechnikov,variance,80,0.6018518518518519,455,403,327,275,0.4904670775520627,0.3767123287671233,0.44794520547945205,586.788592
0.95,12,epanechnikov,variance,100,0.5794261721483555,414,445,285,316,0.49978824155395085,0.4328767123287671,0.3904109589041096,585.239162
0.95,12,epanechnikov,scott,50,0.598893499308437,433,447,283,297,0.5145353765443819,0.40684931506849314,0.38767123287671235,549.341816
0.95,12,epanechnikov,scott,80,0.6125760649087221,453,434,296,277,0.48353306385747896,0.37945205479452054,0.4054794520547945,573.581292
0.95,12,epanechnikov,scott,100,0.6247518199867638,472,421,309,258,0.4638845533779869,0.35342465753424657,0.4232876712328767,572.34207
0.95,12,epanechnikov,silverman,50,0.6091030789825971,455,421,309,275,0.4701476733136739,0.3767123287671233,0.4232876712328767,566.603502
0.95,12,epanechnikov,silverman,80,0.6002747252747253,437,441,289,293,0.5045396852442773,0.40136986301369865,0.3958904109589041,576.073211
0.95,12,epanechnikov,silverman,100,0.6021798365122616,442,434,296,288,0.49928840632967136,0.39452054794520547,0.4054794520547945,588.334391
