alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.95,10,epanechnikov,silverman,80,0.7835051546391752,38,91,0,21,0.9001653575857792,0.3559322033898305,0.0,63.989897
0.95,10,epanechnikov,silverman,100,0.8489208633093526,59,70,21,0,0.8976694915254237,0.0,0.23076923076923078,67.225358
0.99,10,gaussian,variance,50,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,64.701213
0.99,10,gaussian,variance,80,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,66.82109
0.99,10,gaussian,variance,100,0.717391304347826,33,91,0,26,0.7326553672316384,0.4406779661016949,0.0,66.575631
0.99,10,gaussian,scott,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,68.223137
0.99,10,gaussian,scott,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,70.138556
0.99,10,gaussian,scott,100,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,69.906511
0.99,10,gaussian,silverman,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,64.971336
0.99,10,gaussian,silverman,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,68.160921
0.99,10,gaussian,silverman,100,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,68.927638
0.99,10,cosine,variance,50,0.9672131147540983,59,87,4,0,0.9763249932741458,0.0,0.04395604395604396,64.272425
0.99,10,cosine,variance,80,0.7446808510638298,35,91,0,24,0.8659476117103234,0.4067796610169492,0.0,66.235933
0.99,10,cosine,variance,100,0.7578947368421053,36,91,0,23,0.87761135199054,0.3898305084745763,0.0,70.683938
0.99,10,cosine,scott,50,0.9915966386554622,59,90,1,0,0.9940677966101694,0.0,0.01098901098901099,63.112131
0.99,10,cosine,scott,80,0.7835051546391752,38,91,0,21,0.8827041602465331,0.3559322033898305,0.0,63.753273
0.99,10,cosine,scott,100,0.7835051546391752,38,91,0,21,0.8882538431217973,0.3559322033898305,0.0,65.151542
0.99,10,cosine,silverman,50,0.7835051546391752,38,91,0,21,0.8940677966101694,0.3559322033898305,0.0,64.10901
0.99,10,cosine,silverman,80,0.8489208633093526,59,70,21,0,0.7375,0.0,0.23076923076923078,70.653151
0.99,10,cosine,silverman,100,0.8613138686131386,59,72,19,0,0.7564102564102564,0.0,0.2087912087912088,73.437488
0.99,10,epanechnikov,variance,50,0.944,59,84,7,0,0.9604519774011298,0.0,0.07692307692307693,66.148079
0.99,10,epanechnikov,variance,80,0.9915966386554622,59,90,1,0,0.9937853107344632,0.0,0.01098901098901099,74.54399
0.99,10,epanechnikov,variance,100,0.7578947368421053,36,91,0,23,0.8715331278890601,0.3898305084745763,0.0,101.824466
0.99,10,epanechnikov,scott,50,0.9672131147540983,59,87,4,0,0.9774011299435028,0.0,0.04395604395604396,83.246545
0.99,10,epanechnikov,scott,80,0.7835051546391752,38,91,0,21,0.8827041602465331,0.3559322033898305,0.0,84.05933
0.99,10,epanechnikov,scott,100,0.7835051546391752,38,91,0,21,0.8827041602465331,0.3559322033898305,0.0,70.666155
0.99,10,epanechnikov,silverman,50,0.7835051546391752,38,91,0,21,0.8882538431217974,0.3559322033898305,0.0,65.240289
0.99,10,epanechnikov,silverman,80,0.7835051546391752,38,91,0,21,0.9001653575857792,0.3559322033898305,0.0,71.064562
0.99,10,epanechnikov,silverman,100,0.8489208633093526,59,70,21,0,0.7375,0.0,0.23076923076923078,69.593106
0.9,11,gaussian,variance,50,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,63.793618
0.9,11,gaussian,variance,80,0.7578947368421053,36,91,0,23,0.7635028248587571,0.3898305084745763,0.0,64.341915
0.9,11,gaussian,variance,100,0.7578947368421053,36,91,0,23,0.7635028248587571,0.3898305084745763,0.0,67.004905
0.9,11,gaussian,scott,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,68.582711
0.9,11,gaussian,scott,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,71.270437
0.9,11,gaussian,scott,100,0.7959183673469388,39,91,0,20,0.7943502824858757,0.3389830508474576,0.0,65.380632
0.9,11,gaussian,silverman,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,66.072547
0.9,11,gaussian,silverman,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,67.974651
0.9,11,gaussian,silverman,100,0.7959183673469388,39,91,0,20,0.7943502824858757,0.3389830508474576,0.0,65.637134
0.9,11,cosine,variance,50,0.7835051546391752,38,91,0,21,0.882704160246533,0.3559322033898305,0.0,63.785302
0.9,11,cosine,variance,80,0.7578947368421053,36,91,0,23,0.8839790153349476,0.3898305084745763,0.0,66.877265
0.9,11,cosine,variance,100,0.7578947368421053,36,91,0,23,0.8906572964034725,0.3898305084745763,0.0,65.953865
0.9,11,cosine,scott,50,0.7835051546391752,38,91,0,21,0.8882538431217974,0.3559322033898305,0.0,62.142544
0.9,11,cosine,scott,80,0.7835051546391752,38,91,0,21,0.9001653575857791,0.3559322033898305,0.0,67.13593
0.9,11,cosine,scott,100,0.7835051546391752,38,91,0,21,0.9065677966101695,0.3559322033898305,0.0,67.722129
0.9,11,cosine,silverman,50,0.7835051546391752,38,91,0,21,0.9065677966101695,0.3559322033898305,0.0,65.632985
0.9,11,cosine,silverman,80,0.8740740740740741,59,74,17,0,0.9128010704727921,0.0,0.18681318681318682,65.361266
0.9,11,cosine,silverman,100,0.9007633587786259,59,78,13,0,0.9296139359698682,0.0,0.14285714285714285,66.170421
0.9,11,epanechnikov,variance,50,0.9915966386554622,59,90,1,0,0.9937853107344632,0.0,0.01098901098901099,62.719154
0.9,11,epanechnikov,variance,80,0.7578947368421053,36,91,0,23,0.87761135199054,0.3898305084745763,0.0,63.197341
0.9,11,epanechnikov,variance,100,0.7578947368421053,36,91,0,23,0.8839790153349476,0.3898305084745763,0.0,64.311298
0.9,11,epanechnikov,scott,50,0.7835051546391752,38,91,0,21,0.8827041602465331,0.3559322033898305,0.0,62.247421
0.9,11,epanechnikov,scott,80,0.7835051546391752,38,91,0,21,0.8940677966101693,0.3559322033898305,0.0,65.236683
0.9,11,epanechnikov,scott,100,0.7835051546391752,38,91,0,21,0.9001653575857791,0.3559322033898305,0.0,65.540021
0.9,11,epanechnikov,silverman,50,0.7835051546391752,38,91,0,21,0.9001653575857792,0.3559322033898305,0.0,62.100766
0.9,11,epanechnikov,silverman,80,0.8613138686131386,59,72,19,0,0.9050412863972186,0.0,0.2087912087912088,64.69706
0.9,11,epanechnikov,silverman,100,0.8740740740740741,59,74,17,0,0.9128010704727921,0.0,0.18681318681318682,65.499804
0.95,11,gaussian,variance,50,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,74.392867
0.95,11,gaussian,variance,80,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,66.935524
0.95,11,gaussian,variance,100,0.7578947368421053,36,91,0,23,0.7635028248587571,0.3898305084745763,0.0,67.641106
0.95,11,gaussian,scott,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,65.883564
0.95,11,gaussian,scott,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,68.181209
0.95,11,gaussian,scott,100,0.7959183673469388,39,91,0,20,0.7943502824858757,0.3389830508474576,0.0,66.153741
0.95,11,gaussian,silverman,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,64.876907
0.95,11,gaussian,silverman,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,68.045194
0.95,11,gaussian,silverman,100,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,67.891466
0.95,11,cosine,variance,50,0.7835051546391752,38,91,0,21,0.882704160246533,0.3559322033898305,0.0,61.656954
0.95,11,cosine,variance,80,0.7578947368421053,36,91,0,23,0.8839790153349476,0.3898305084745763,0.0,64.582476
0.95,11,cosine,variance,100,0.7578947368421053,36,91,0,23,0.8906572964034725,0.3898305084745763,0.0,64.158812
0.95,11,cosine,scott,50,0.7835051546391752,38,91,0,21,0.8882538431217974,0.3559322033898305,0.0,61.792981
0.95,11,cosine,scott,80,0.7835051546391752,38,91,0,21,0.9001653575857791,0.3559322033898305,0.0,66.226125
0.95,11,cosine,scott,100,0.7835051546391752,38,91,0,21,0.9065677966101695,0.3559322033898305,0.0,65.749843
0.95,11,cosine,silverman,50,0.7835051546391752,38,91,0,21,0.9065677966101695,0.3559322033898305,0.0,64.598727
0.95,11,cosine,silverman,80,0.8740740740740741,59,74,17,0,0.7763157894736842,0.0,0.18681318681318682,70.495164
0.95,11,cosine,silverman,100,0.9007633587786259,59,78,13,0,0.9296139359698682,0.0,0.14285714285714285,66.523177
0.95,11,epanechnikov,variance,50,0.9915966386554622,59,90,1,0,0.9937853107344632,0.0,0.01098901098901099,61.562906
0.95,11,epanechnikov,variance,80,0.7578947368421053,36,91,0,23,0.87761135199054,0.3898305084745763,0.0,63.527269
0.95,11,epanechnikov,variance,100,0.7578947368421053,36,91,0,23,0.8839790153349476,0.3898305084745763,0.0,64.885302
0.95,11,epanechnikov,scott,50,0.7835051546391752,38,91,0,21,0.8827041602465331,0.3559322033898305,0.0,62.089843
0.95,11,epanechnikov,scott,80,0.7835051546391752,38,91,0,21,0.8940677966101693,0.3559322033898305,0.0,67.260234
0.95,11,epanechnikov,scott,100,0.7835051546391752,38,91,0,21,0.9001653575857791,0.3559322033898305,0.0,68.731661
0.95,11,epanechnikov,silverman,50,0.7835051546391752,38,91,0,21,0.9001653575857792,0.3559322033898305,0.0,65.43833
0.95,11,epanechnikov,silverman,80,0.8613138686131386,59,72,19,0,0.7564102564102564,0.0,0.2087912087912088,69.468341
0.95,11,epanechnikov,silverman,100,0.8740740740740741,59,74,17,0,0.9128010704727921,0.0,0.18681318681318682,69.202072
0.99,11,gaussian,variance,50,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,67.459697
0.99,11,gaussian,variance,80,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,67.520402
0.99,11,gaussian,variance,100,0.717391304347826,33,91,0,26,0.7326553672316384,0.4406779661016949,0.0,67.925249
0.99,11,gaussian,scott,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,64.921089
0.99,11,gaussian,scott,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,69.028797
0.99,11,gaussian,scott,100,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,68.065682
0.99,11,gaussian,silverman,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,65.517087
0.99,11,gaussian,silverman,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,80.658201
0.99,11,gaussian,silverman,100,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,71.847219
0.99,11,cosine,variance,50,0.7835051546391752,38,91,0,21,0.882704160246533,0.3559322033898305,0.0,64.352736
0.99,11,cosine,variance,80,0.7578947368421053,36,91,0,23,0.8839790153349476,0.3898305084745763,0.0,64.003037
0.99,11,cosine,variance,100,0.7578947368421053,36,91,0,23,0.8906572964034725,0.3898305084745763,0.0,64.514087
0.99,11,cosine,scott,50,0.7835051546391752,38,91,0,21,0.8882538431217974,0.3559322033898305,0.0,62.396544
0.99,11,cosine,scott,80,0.7835051546391752,38,91,0,21,0.9001653575857791,0.3559322033898305,0.0,65.878576
0.99,11,cosine,scott,100,0.7835051546391752,38,91,0,21,0.9065677966101695,0.3559322033898305,0.0,66.250142
0.99,11,cosine,silverman,50,0.7835051546391752,38,91,0,21,0.9065677966101695,0.3559322033898305,0.0,67.23503
0.99,11,cosine,silverman,80,0.8740740740740741,59,74,17,0,0.7763157894736842,0.0,0.18681318681318682,70.099175
0.99,11,cosine,silverman,100,0.9007633587786259,59,78,13,0,0.8194444444444444,0.0,0.14285714285714285,73.015797
0.99,11,epanechnikov,variance,50,0.9915966386554622,59,90,1,0,0.9937853107344632,0.0,0.01098901098901099,67.424036
0.99,11,epanechnikov,variance,80,0.7578947368421053,36,91,0,23,0.87761135199054,0.3898305084745763,0.0,67.446638
0.99,11,epanechnikov,variance,100,0.7578947368421053,36,91,0,23,0.8839790153349476,0.3898305084745763,0.0,65.529682
0.99,11,epanechnikov,scott,50,0.8027210884353742,59,62,29,0,0.6704545454545454,0.0,0.31868131868131866,69.440097
0.99,11,epanechnikov,scott,80,0.7835051546391752,38,91,0,21,0.8940677966101693,0.3559322033898305,0.0,67.833704
0.99,11,epanechnikov,scott,100,0.7835051546391752,38,91,0,21,0.9001653575857791,0.3559322033898305,0.0,67.584547
0.99,11,epanechnikov,silverman,50,0.7835051546391752,38,91,0,21,0.9001653575857792,0.3559322033898305,0.0,63.817309
0.99,11,epanechnikov,silverman,80,0.8613138686131386,59,72,19,0,0.7564102564102564,0.0,0.2087912087912088,69.620687
0.99,11,epanechnikov,silverman,100,0.8740740740740741,59,74,17,0,0.7763157894736842,0.0,0.18681318681318682,68.964987
0.9,12,gaussian,variance,50,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,64.817174
0.9,12,gaussian,variance,80,0.7578947368421053,36,91,0,23,0.7635028248587571,0.3898305084745763,0.0,65.712915
0.9,12,gaussian,variance,100,0.7578947368421053,36,91,0,23,0.7635028248587571,0.3898305084745763,0.0,66.220939
0.9,12,gaussian,scott,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,66.886788
0.9,12,gaussian,scott,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,69.475525
0.9,12,gaussian,scott,100,0.7959183673469388,39,91,0,20,0.7943502824858757,0.3389830508474576,0.0,68.739444
0.9,12,gaussian,silverman,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,67.62924
0.9,12,gaussian,silverman,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,69.96896
0.9,12,gaussian,silverman,100,0.7959183673469388,39,91,0,20,0.7943502824858757,0.3389830508474576,0.0,65.852968
0.9,12,cosine,variance,50,0.7708333333333334,37,91,0,22,0.8890234059725584,0.3728813559322034,0.0,64.014289
0.9,12,cosine,variance,80,0.8489208633093526,59,70,21,0,0.8976694915254237,0.0,0.23076923076923078,65.25136
0.9,12,cosine,variance,100,0.8613138686131386,59,72,19,0,0.9050412863972186,0.0,0.2087912087912088,64.88885
0.9,12,cosine,scott,50,0.7835051546391752,38,91,0,21,0.9001653575857792,0.3559322033898305,0.0,63.322399
0.9,12,cosine,scott,80,0.8613138686131386,59,72,19,0,0.9132985658409387,0.0,0.2087912087912088,70.987321
0.9,12,cosine,scott,100,0.8740740740740741,59,74,17,0,0.9203835860838536,0.0,0.18681318681318682,74.676793
0.9,12,cosine,silverman,50,0.8872180451127819,59,76,15,0,0.7972972972972973,0.0,0.16483516483516483,72.110198
0.9,12,cosine,silverman,80,0.9147286821705426,59,80,11,0,0.9440677966101694,0.0,0.12087912087912088,67.057518
0.9,12,cosine,silverman,100,0.9291338582677166,59,82,9,0,0.952891326021934,0.0,0.0989010989010989,67.092594
0.9,12,epanechnikov,variance,50,0.7835051546391752,38,91,0,21,0.8882538431217973,0.3559322033898305,0.0,61.955597
0.9,12,epanechnikov,variance,80,0.7578947368421053,36,91,0,23,0.8906572964034725,0.3898305084745763,0.0,64.27116
0.9,12,epanechnikov,variance,100,0.8489208633093526,59,70,21,0,0.8976694915254237,0.0,0.23076923076923078,65.153817
0.9,12,epanechnikov,scott,50,0.7835051546391752,38,91,0,21,0.8940677966101694,0.3559322033898305,0.0,65.052717
0.9,12,epanechnikov,scott,80,0.7835051546391752,38,91,0,21,0.9065677966101695,0.3559322033898305,0.0,67.294834
0.9,12,epanechnikov,scott,100,0.8613138686131386,59,72,19,0,0.9132985658409387,0.0,0.2087912087912088,68.164045
0.9,12,epanechnikov,silverman,50,0.8740740740740741,59,74,17,0,0.7763157894736842,0.0,0.18681318681318682,69.047761
0.9,12,epanechnikov,silverman,80,0.9007633587786259,59,78,13,0,0.9296139359698682,0.0,0.14285714285714285,67.536927
0.9,12,epanechnikov,silverman,100,0.9147286821705426,59,80,11,0,0.9440677966101694,0.0,0.12087912087912088,67.309721
0.95,12,gaussian,variance,50,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,65.704139
0.95,12,gaussian,variance,80,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,65.797815
0.95,12,gaussian,variance,100,0.7578947368421053,36,91,0,23,0.7635028248587571,0.3898305084745763,0.0,65.449492
0.95,12,gaussian,scott,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,66.645082
0.95,12,gaussian,scott,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,69.778192
0.95,12,gaussian,scott,100,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,70.142686
0.95,12,gaussian,silverman,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,66.847635
0.95,12,gaussian,silverman,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,70.134741
0.95,12,gaussian,silverman,100,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,71.518338
0.95,12,cosine,variance,50,0.7708333333333334,37,91,0,22,0.8890234059725584,0.3728813559322034,0.0,63.691904
0.95,12,cosine,variance,80,0.8489208633093526,59,70,21,0,0.8976694915254237,0.0,0.23076923076923078,65.254875
0.95,12,cosine,variance,100,0.8613138686131386,59,72,19,0,0.9050412863972186,0.0,0.2087912087912088,65.133218
0.95,12,cosine,scott,50,0.7835051546391752,38,91,0,21,0.9001653575857792,0.3559322033898305,0.0,65.482534
0.95,12,cosine,scott,80,0.8613138686131386,59,72,19,0,0.9132985658409387,0.0,0.2087912087912088,67.09588
0.95,12,cosine,scott,100,0.8740740740740741,59,74,17,0,0.9203835860838536,0.0,0.18681318681318682,66.502517
0.95,12,cosine,silverman,50,0.8872180451127819,59,76,15,0,0.7972972972972973,0.0,0.16483516483516483,68.98305
0.95,12,cosine,silverman,80,0.9147286821705426,59,80,11,0,0.9440677966101694,0.0,0.12087912087912088,67.264977
0.95,12,cosine,silverman,100,0.9291338582677166,59,82,9,0,0.952891326021934,0.0,0.0989010989010989,67.761308
0.95,12,epanechnikov,variance,50,0.7835051546391752,38,91,0,21,0.8882538431217973,0.3559322033898305,0.0,63.253942
0.95,12,epanechnikov,variance,80,0.7578947368421053,36,91,0,23,0.8906572964034725,0.3898305084745763,0.0,64.012205
0.95,12,epanechnikov,variance,100,0.8489208633093526,59,70,21,0,0.8976694915254237,0.0,0.23076923076923078,75.257142
0.95,12,epanechnikov,scott,50,0.7835051546391752,38,91,0,21,0.8940677966101694,0.3559322033898305,0.0,63.627341
0.95,12,epanechnikov,scott,80,0.7835051546391752,38,91,0,21,0.9065677966101695,0.3559322033898305,0.0,69.019198
0.95,12,epanechnikov,scott,100,0.8613138686131386,59,72,19,0,0.9132985658409387,0.0,0.2087912087912088,69.980132
0.95,12,epanechnikov,silverman,50,0.8740740740740741,59,74,17,0,0.7763157894736842,0.0,0.18681318681318682,68.924882
0.95,12,epanechnikov,silverman,80,0.9007633587786259,59,78,13,0,0.8194444444444444,0.0,0.14285714285714285,70.045758
0.95,12,epanechnikov,silverman,100,0.9147286821705426,59,80,11,0,0.9440677966101694,0.0,0.12087912087912088,66.812358
0.99,12,gaussian,variance,50,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,63.717737
0.99,12,gaussian,variance,80,0.7446808510638298,35,91,0,24,0.7532203389830509,0.4067796610169492,0.0,63.979961
0.99,12,gaussian,variance,100,0.7578947368421053,36,91,0,23,0.7635028248587571,0.3898305084745763,0.0,64.712303
0.99,12,gaussian,scott,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,65.612149
0.99,12,gaussian,scott,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,71.028057
0.99,12,gaussian,scott,100,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,71.381681
0.99,12,gaussian,silverman,50,0.4675324675324675,18,91,0,41,0.5784180790960453,0.6949152542372882,0.0,67.022593
0.99,12,gaussian,silverman,80,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,68.505389
0.99,12,gaussian,silverman,100,0.0,0,91,0,59,0.3933333333333333,1.0,0.0,69.393075
0.99,12,cosine,variance,50,0.7708333333333334,37,91,0,22,0.8890234059725584,0.3728813559322034,0.0,64.707524
0.99,12,cosine,variance,80,0.8489208633093526,59,70,21,0,0.8976694915254237,0.0,0.23076923076923078,69.276537
0.99,12,cosine,variance,100,0.8613138686131386,59,72,19,0,0.9050412863972186,0.0,0.2087912087912088,68.710735
0.99,12,cosine,scott,50,0.7835051546391752,38,91,0,21,0.9001653575857792,0.3559322033898305,0.0,64.01172
0.99,12,cosine,scott,80,0.8613138686131386,59,72,19,0,0.9132985658409387,0.0,0.2087912087912088,69.692726
0.99,12,cosine,scott,100,0.8740740740740741,59,74,17,0,0.9203835860838536,0.0,0.18681318681318682,69.105686
0.99,12,cosine,silverman,50,0.8872180451127819,59,76,15,0,0.7972972972972973,0.0,0.16483516483516483,72.859039
0.99,12,cosine,silverman,80,0.9147286821705426,59,80,11,0,0.9440677966101694,0.0,0.12087912087912088,71.392342
