alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.95,15,cosine,silverman,50,0.5729099157485418,442,359,371,288,0.4749318528636496,0.39452054794520547,0.5082191780821917,669.395291
0.95,15,cosine,silverman,80,0.5443383356070941,399,393,337,331,0.4343781760912383,0.4534246575342466,0.46164383561643835,707.953111
0.95,15,cosine,silverman,100,0.5517241379310345,416,368,362,314,0.46519163502846583,0.4301369863013699,0.4958904109589041,718.865093
0.95,15,epanechnikov,variance,50,0.5520421607378129,419,361,369,311,0.5452437979023859,0.426027397260274,0.5054794520547945,665.864338
0.95,15,epanechnikov,variance,80,0.48457486832204666,322,453,277,408,0.4239765005674084,0.5589041095890411,0.37945205479452054,667.340594
0.95,15,epanechnikov,variance,100,0.49333333333333335,333,443,287,397,0.39285364266737993,0.5438356164383562,0.39315068493150684,687.469571
0.95,15,epanechnikov,scott,50,0.5149525893508388,353,442,288,377,0.5991135325677704,0.5164383561643836,0.39452054794520547,647.795703
0.95,15,epanechnikov,scott,80,0.572,429,389,341,301,0.4348292556631692,0.4123287671232877,0.4671232876712329,645.986703
0.95,15,epanechnikov,scott,100,0.5379609544468547,372,449,281,358,0.4165984758051034,0.4904109589041096,0.38493150684931504,660.606753
0.95,15,epanechnikov,silverman,50,0.5669291338582677,432,368,362,298,0.47386969317099226,0.40821917808219177,0.4958904109589041,657.488732
0.95,15,epanechnikov,silverman,80,0.5218617771509168,370,412,318,360,0.4281343022743662,0.4931506849315068,0.43561643835616437,700.487027
0.95,15,epanechnikov,silverman,100,0.5517241379310345,416,368,362,314,0.46519163502846583,0.4301369863013699,0.4958904109589041,697.972476
0.99,15,gaussian,variance,50,0.5170370370370371,349,459,271,381,0.42872760727121767,0.5219178082191781,0.37123287671232874,647.636678
0.99,15,gaussian,variance,80,0.5596816976127321,422,374,356,308,0.561158069341561,0.42191780821917807,0.4876712328767123,658.508425
0.99,15,gaussian,variance,100,0.5362819626814098,388,401,329,342,0.6475777150697115,0.4684931506849315,0.4506849315068493,669.813201
0.99,15,gaussian,scott,50,0.5552407932011332,392,440,290,338,0.41983283232718843,0.46301369863013697,0.3972602739726027,594.610756
0.99,15,gaussian,scott,80,0.5380635624538064,364,471,259,366,0.3762813140044858,0.5013698630136987,0.3547945205479452,601.500048
0.99,15,gaussian,scott,100,0.5688949522510232,417,411,319,313,0.4446919410522367,0.42876712328767125,0.436986301369863,599.632699
0.99,15,gaussian,silverman,50,0.5741239892183289,426,402,328,304,0.43509560293548155,0.41643835616438357,0.44931506849315067,583.372042
0.99,15,gaussian,silverman,80,0.6044776119402985,486,338,392,244,0.43760216271033026,0.33424657534246577,0.536986301369863,627.308811
0.99,15,gaussian,silverman,100,0.5298013245033113,360,461,269,370,0.48192810044116546,0.5068493150684932,0.3684931506849315,616.739571
0.99,15,cosine,variance,50,0.5302197802197802,386,390,340,344,0.5220048857231118,0.4712328767123288,0.4657534246575342,681.865181
0.99,15,cosine,variance,80,0.4723076923076923,307,467,263,423,0.39990701412750196,0.5794520547945206,0.36027397260273974,694.930188
0.99,15,cosine,variance,100,0.4594594594594595,289,491,239,441,0.4304126246924704,0.6041095890410959,0.3273972602739726,707.123422
0.99,15,cosine,scott,50,0.5066864784546805,341,455,275,389,0.6026778833470919,0.5328767123287671,0.3767123287671233,659.058413
0.99,15,cosine,scott,80,0.5622435020519836,411,409,321,319,0.43720223637131533,0.436986301369863,0.4397260273972603,673.529069
0.99,15,cosine,scott,100,0.5441696113074205,385,430,300,345,0.4343690770437298,0.4726027397260274,0.410958904109589,682.154366
0.99,15,cosine,silverman,50,0.5607973421926911,422,377,353,308,0.5107526974381416,0.42191780821917807,0.48356164383561645,682.120042
0.99,15,cosine,silverman,80,0.5443383356070941,399,393,337,331,0.4343781760912383,0.4534246575342466,0.46164383561643835,716.007667
0.99,15,cosine,silverman,100,0.5517241379310345,416,368,362,314,0.46519163502846583,0.4301369863013699,0.4958904109589041,701.398294
0.99,15,epanechnikov,variance,50,0.5520421607378129,419,361,369,311,0.5452437979023859,0.426027397260274,0.5054794520547945,659.575226
0.99,15,epanechnikov,variance,80,0.48457486832204666,322,453,277,408,0.4239765005674084,0.5589041095890411,0.37945205479452054,684.214356
0.99,15,epanechnikov,variance,100,0.49333333333333335,333,443,287,397,0.39285364266737993,0.5438356164383562,0.39315068493150684,685.129812
0.99,15,epanechnikov,scott,50,0.5149525893508388,353,442,288,377,0.5991135325677704,0.5164383561643836,0.39452054794520547,649.857803
0.99,15,epanechnikov,scott,80,0.5622435020519836,411,409,321,319,0.43720223637131533,0.436986301369863,0.4397260273972603,670.191925
0.99,15,epanechnikov,scott,100,0.5379609544468547,372,449,281,358,0.4165984758051034,0.4904109589041096,0.38493150684931504,658.614284
0.99,15,epanechnikov,silverman,50,0.5555555555555556,410,394,336,320,0.484039722120172,0.4383561643835616,0.4602739726027397,660.235526
0.99,15,epanechnikov,silverman,80,0.5362517099863201,392,390,340,338,0.40948406373271534,0.46301369863013697,0.4657534246575342,692.618879
0.99,15,epanechnikov,silverman,100,0.5517241379310345,416,368,362,314,0.46519163502846583,0.4301369863013699,0.4958904109589041,691.371603
0.9,16,gaussian,variance,50,0.4940119760479042,330,454,276,400,0.6149863934254749,0.547945205479452,0.3780821917808219,631.352309
0.9,16,gaussian,variance,80,0.4827586206896552,315,470,260,415,0.5497388226566574,0.5684931506849316,0.3561643835616438,630.879635
0.9,16,gaussian,variance,100,0.4947839046199702,332,450,280,398,0.5326402597112906,0.5452054794520548,0.3835616438356164,659.708668
0.9,16,gaussian,scott,50,0.5698554714384033,414,421,309,316,0.49784849339152326,0.4328767123287671,0.4232876712328767,585.306072
0.9,16,gaussian,scott,80,0.5751189666893269,423,412,318,307,0.5222409336692526,0.42054794520547945,0.43561643835616437,591.246743
0.9,16,gaussian,scott,100,0.5739604635310157,421,414,316,309,0.5301458844821584,0.4232876712328767,0.4328767123287671,621.138195
0.9,16,gaussian,silverman,50,0.5462555066079295,372,470,260,358,0.4371644293249429,0.4904109589041096,0.3561643835616438,586.81137
0.9,16,gaussian,silverman,80,0.533235938641344,365,456,274,365,0.43502869213493456,0.5,0.37534246575342467,607.185535
0.9,16,gaussian,silverman,100,0.5357664233576642,367,457,273,363,0.5008853466646499,0.49726027397260275,0.37397260273972605,611.714013
0.9,16,cosine,variance,50,0.3918799646954987,222,549,181,508,0.5104370987275922,0.6958904109589041,0.24794520547945206,676.869452
0.9,16,cosine,variance,80,0.5255066387141859,376,405,325,354,0.4762862067850378,0.4849315068493151,0.4452054794520548,675.408859
0.9,16,cosine,variance,100,0.44641418211120065,277,496,234,453,0.42144181505869194,0.6205479452054794,0.32054794520547947,701.884393
0.9,16,cosine,scott,50,0.526536312849162,377,405,325,353,0.48239772274147896,0.48356164383561645,0.4452054794520548,693.751111
0.9,16,cosine,scott,80,0.5121602288984263,358,420,310,372,0.4853125507248055,0.5095890410958904,0.4246575342465753,688.355316
0.9,16,cosine,scott,100,0.5247042449547669,377,400,330,353,0.47807635122771985,0.48356164383561645,0.4520547945205479,696.531732
0.9,16,cosine,silverman,50,0.5546558704453441,411,389,341,319,0.4214348018060738,0.436986301369863,0.4671232876712329,677.871308
0.9,16,cosine,silverman,80,0.47095761381475665,300,486,244,430,0.603697669821272,0.589041095890411,0.33424657534246577,690.696476
0.9,16,cosine,silverman,100,0.5095447870778267,347,445,285,383,0.4909013386720801,0.5246575342465754,0.3904109589041096,696.327809
0.9,16,epanechnikov,variance,50,0.4603421461897356,296,470,260,434,0.553020560922189,0.5945205479452055,0.3561643835616438,656.136342
0.9,16,epanechnikov,variance,80,0.5606157793457345,437,338,392,293,0.46329739954761023,0.40136986301369865,0.536986301369863,665.600961
0.9,16,epanechnikov,variance,100,0.4395782643957826,271,498,232,459,0.42216253550278926,0.6287671232876713,0.3178082191780822,671.235832
0.9,16,epanechnikov,scott,50,0.5352697095435685,387,401,329,343,0.4890816569975896,0.46986301369863015,0.4506849315068493,682.381901
0.9,16,epanechnikov,scott,80,0.5030395136778115,331,475,255,399,0.5034782218500928,0.5465753424657535,0.3493150684931507,653.398916
0.9,16,epanechnikov,scott,100,0.5180279617365711,352,453,277,378,0.5055175009172211,0.5178082191780822,0.37945205479452054,650.227686
0.9,16,epanechnikov,silverman,50,0.547945205479452,400,400,330,330,0.41603894442212674,0.4520547945205479,0.4520547945205479,645.608966
0.9,16,epanechnikov,silverman,80,0.5056497175141242,358,402,328,372,0.5881825438231958,0.5095890410958904,0.44931506849315067,693.664301
0.9,16,epanechnikov,silverman,100,0.514367816091954,358,426,304,372,0.5997412336322203,0.5095890410958904,0.41643835616438357,675.628929
0.95,16,gaussian,variance,50,0.4940119760479042,330,454,276,400,0.6149863934254749,0.547945205479452,0.3780821917808219,629.798091
0.95,16,gaussian,variance,80,0.4827586206896552,315,470,260,415,0.5497388226566574,0.5684931506849316,0.3561643835616438,642.95934
0.95,16,gaussian,variance,100,0.4947839046199702,332,450,280,398,0.5326402597112906,0.5452054794520548,0.3835616438356164,657.644081
0.95,16,gaussian,scott,50,0.5606060606060606,407,415,315,323,0.5528158235200212,0.44246575342465755,0.4315068493150685,591.965706
0.95,16,gaussian,scott,80,0.564066852367688,405,429,301,325,0.525579499714187,0.4452054794520548,0.4123287671232877,607.402187
0.95,16,gaussian,scott,100,0.5822784810126582,437,396,334,293,0.540396462351782,0.40136986301369865,0.4575342465753425,609.447761
0.95,16,gaussian,silverman,50,0.5532223026792179,382,461,269,348,0.4399564673404773,0.4767123287671233,0.3684931506849315,581.737325
0.95,16,gaussian,silverman,80,0.49727201870615745,319,496,234,411,0.43270810129000176,0.563013698630137,0.32054794520547947,615.357617
0.95,16,gaussian,silverman,100,0.5392441860465116,371,455,275,359,0.5041544806856461,0.4917808219178082,0.3767123287671233,634.449289
0.95,16,cosine,variance,50,0.3918799646954987,222,549,181,508,0.5104370987275922,0.6958904109589041,0.24794520547945206,660.788485
0.95,16,cosine,variance,80,0.5255066387141859,376,405,325,354,0.4762862067850378,0.4849315068493151,0.4452054794520548,666.109427
0.95,16,cosine,variance,100,0.44641418211120065,277,496,234,453,0.42144181505869194,0.6205479452054794,0.32054794520547947,690.570812
0.95,16,cosine,scott,50,0.526536312849162,377,405,325,353,0.48239772274147896,0.48356164383561645,0.4452054794520548,679.259464
0.95,16,cosine,scott,80,0.5121602288984263,358,420,310,372,0.4853125507248055,0.5095890410958904,0.4246575342465753,680.386937
0.95,16,cosine,scott,100,0.5247042449547669,377,400,330,353,0.47807635122771985,0.48356164383561645,0.4520547945205479,706.113354
0.95,16,cosine,silverman,50,0.5546558704453441,411,389,341,319,0.4214348018060738,0.436986301369863,0.4671232876712329,668.292548
0.95,16,cosine,silverman,80,0.47095761381475665,300,486,244,430,0.603697669821272,0.589041095890411,0.33424657534246577,681.495264
0.95,16,cosine,silverman,100,0.5095447870778267,347,445,285,383,0.4909013386720801,0.5246575342465754,0.3904109589041096,702.100182
0.95,16,epanechnikov,variance,50,0.4603421461897356,296,470,260,434,0.553020560922189,0.5945205479452055,0.3561643835616438,649.59142
0.95,16,epanechnikov,variance,80,0.5606157793457345,437,338,392,293,0.46329739954761023,0.40136986301369865,0.536986301369863,657.989328
0.95,16,epanechnikov,variance,100,0.4395782643957826,271,498,232,459,0.42216253550278926,0.6287671232876713,0.3178082191780822,683.393422
0.95,16,epanechnikov,scott,50,0.5352697095435685,387,401,329,343,0.4890816569975896,0.46986301369863015,0.4506849315068493,675.11292
0.95,16,epanechnikov,scott,80,0.5026575550493546,331,474,256,399,0.501618631363098,0.5465753424657535,0.3506849315068493,652.758386
0.95,16,epanechnikov,scott,100,0.5180279617365711,352,453,277,378,0.5055175009172211,0.5178082191780822,0.37945205479452054,664.109819
0.95,16,epanechnikov,silverman,50,0.5455810716771051,392,415,315,338,0.40723308210736303,0.46301369863013697,0.4315068493150685,653.142927
0.95,16,epanechnikov,silverman,80,0.5056497175141242,358,402,328,372,0.5881825438231958,0.5095890410958904,0.44931506849315067,687.977895
0.95,16,epanechnikov,silverman,100,0.514367816091954,358,426,304,372,0.5997412336322203,0.5095890410958904,0.41643835616438357,683.491033
0.99,16,gaussian,variance,50,0.4940119760479042,330,454,276,400,0.6149863934254749,0.547945205479452,0.3780821917808219,627.515876
0.99,16,gaussian,variance,80,0.4827586206896552,315,470,260,415,0.5497388226566574,0.5684931506849316,0.3561643835616438,640.12729
0.99,16,gaussian,variance,100,0.4947839046199702,332,450,280,398,0.5326402597112906,0.5452054794520548,0.3835616438356164,652.436802
0.99,16,gaussian,scott,50,0.5064836003051106,332,481,249,398,0.4910652535192238,0.5452054794520548,0.3410958904109589,605.708803
0.99,16,gaussian,scott,80,0.5577464788732395,396,436,294,334,0.49748382068981967,0.4575342465753425,0.40273972602739727,588.75959
0.99,16,gaussian,scott,100,0.5723951285520974,423,405,325,307,0.5473318378638334,0.42054794520547945,0.4452054794520548,621.966492
0.99,16,gaussian,silverman,50,0.5665961945031712,402,443,287,328,0.4554076285442483,0.44931506849315067,0.39315068493150684,587.55169
0.99,16,gaussian,silverman,80,0.5211581291759465,351,464,266,379,0.4271645385961121,0.5191780821917809,0.3643835616438356,605.962927
0.99,16,gaussian,silverman,100,0.5405797101449276,373,453,277,357,0.49495394828191164,0.48904109589041095,0.37945205479452054,622.778935
0.99,16,cosine,variance,50,0.3918799646954987,222,549,181,508,0.5104370987275922,0.6958904109589041,0.24794520547945206,666.186391
0.99,16,cosine,variance,80,0.5255066387141859,376,405,325,354,0.4762862067850378,0.4849315068493151,0.4452054794520548,678.65036
0.99,16,cosine,variance,100,0.44641418211120065,277,496,234,453,0.42144181505869194,0.6205479452054794,0.32054794520547947,694.380884
0.99,16,cosine,scott,50,0.526536312849162,377,405,325,353,0.48239772274147896,0.48356164383561645,0.4452054794520548,688.629533
0.99,16,cosine,scott,80,0.5054466230936819,348,431,299,382,0.4914661472328924,0.5232876712328767,0.4095890410958904,696.85446
0.99,16,cosine,scott,100,0.5247042449547669,377,400,330,353,0.47807635122771985,0.48356164383561645,0.4520547945205479,708.15583
0.99,16,cosine,silverman,50,0.5392156862745098,385,417,313,345,0.41118726811024053,0.4726027397260274,0.42876712328767125,645.902443
0.99,16,cosine,silverman,80,0.4767080745341615,307,479,251,423,0.5868809639272623,0.5794520547945206,0.34383561643835614,691.770855
0.99,16,cosine,silverman,100,0.5142024763292061,353,440,290,377,0.5156603318429995,0.5164383561643836,0.3972602739726027,703.878573
0.99,16,epanechnikov,variance,50,0.45950155763239875,295,471,259,435,0.5557043307136144,0.5958904109589042,0.3547945205479452,639.610576
0.99,16,epanechnikov,variance,80,0.5606157793457345,437,338,392,293,0.46329739954761023,0.40136986301369865,0.536986301369863,663.057452
0.99,16,epanechnikov,variance,100,0.4395782643957826,271,498,232,459,0.42216253550278926,0.6287671232876713,0.3178082191780822,675.118217
0.99,16,epanechnikov,scott,50,0.5352697095435685,387,401,329,343,0.4890816569975896,0.46986301369863015,0.4506849315068493,664.495758
0.99,16,epanechnikov,scott,80,0.5071482317531979,337,468,262,393,0.49993102942057366,0.5383561643835616,0.3589041095890411,654.597547
0.99,16,epanechnikov,scott,100,0.5180279617365711,352,453,277,378,0.5055175009172211,0.5178082191780822,0.37945205479452054,645.432237
0.99,16,epanechnikov,silverman,50,0.5455810716771051,392,415,315,338,0.40723308210736303,0.46301369863013697,0.4315068493150685,642.676354
0.99,16,epanechnikov,silverman,80,0.5095003518648838,362,401,329,368,0.5842543262854167,0.5041095890410959,0.4506849315068493,688.429786
0.99,16,epanechnikov,silverman,100,0.518888096935139,364,421,309,366,0.6052402447549163,0.5013698630136987,0.4232876712328767,687.112497
0.9,17,gaussian,variance,50,0.5297827610371408,378,411,319,352,0.5271268307570905,0.4821917808219178,0.436986301369863,619.9027
0.9,17,gaussian,variance,80,0.4742268041237113,299,498,232,431,0.4917105591546079,0.5904109589041096,0.3178082191780822,634.054852
0.9,17,gaussian,variance,100,0.5267665952890792,369,428,302,361,0.5161504559167808,0.4945205479452055,0.4136986301369863,645.302943
0.9,17,gaussian,scott,50,0.5583090379008746,383,471,259,347,0.448906405508494,0.47534246575342465,0.3547945205479452,576.803078
0.9,17,gaussian,scott,80,0.5522174535050072,386,448,282,344,0.469876377350945,0.4712328767123288,0.3863013698630137,575.370553
0.9,17,gaussian,scott,100,0.5418155825589707,379,440,290,351,0.43516643934435584,0.4808219178082192,0.3972602739726027,600.939557
0.9,17,gaussian,silverman,50,0.4875,312,492,238,418,0.47302681901947374,0.5726027397260274,0.32602739726027397,608.085558
0.9,17,gaussian,silverman,80,0.5187452180566182,339,492,238,391,0.4016459749513347,0.5356164383561643,0.32602739726027397,617.033785
0.9,17,gaussian,silverman,100,0.5142417244033872,334,495,235,396,0.40725172597301545,0.5424657534246575,0.3219178082191781,603.138402
0.9,17,cosine,variance,50,0.4752475247524752,312,459,271,418,0.37132528922526925,0.5726027397260274,0.37123287671232874,656.744117
0.9,17,cosine,variance,80,0.487658937920718,326,449,281,404,0.4946757443356585,0.5534246575342465,0.38493150684931504,672.630572
0.9,17,cosine,variance,100,0.5780274656679151,463,321,409,267,0.48694729483522625,0.36575342465753424,0.5602739726027397,677.424753
0.9,17,cosine,scott,50,0.4721161191749427,309,460,270,421,0.6124322047288802,0.5767123287671233,0.3698630136986301,683.050573
0.9,17,cosine,scott,80,0.4969604863221885,327,471,259,403,0.40322468431807085,0.552054794520548,0.3547945205479452,670.002696
0.9,17,cosine,scott,100,0.5,346,422,308,384,0.5746261370341262,0.5260273972602739,0.42191780821917807,711.635365
0.9,17,cosine,silverman,50,0.544137022397892,413,355,375,317,0.6321618935507091,0.43424657534246575,0.5136986301369864,676.179181
0.9,17,cosine,silverman,80,0.514446793516561,365,406,324,365,0.6179577681673984,0.5,0.4438356164383562,707.458997
0.9,17,cosine,silverman,100,0.5109695682944091,361,408,322,369,0.549685229520502,0.5054794520547945,0.4410958904109589,699.410713
0.9,17,epanechnikov,variance,50,0.4789156626506024,318,450,280,412,0.5676854136611369,0.5643835616438356,0.3835616438356164,655.870577
0.9,17,epanechnikov,variance,80,0.4181662382176521,244,537,193,486,0.5406176477013351,0.6657534246575343,0.26438356164383564,678.496775
0.9,17,epanechnikov,variance,100,0.5582901554404145,431,347,383,299,0.48336791438112936,0.4095890410958904,0.5246575342465754,655.335664
0.9,17,epanechnikov,scott,50,0.46547711404189296,300,471,259,430,0.6124322047288802,0.589041095890411,0.3547945205479452,672.387715
0.9,17,epanechnikov,scott,80,0.5243991260014567,360,447,283,370,0.427269519631295,0.5068493150684932,0.38767123287671235,653.125873
0.9,17,epanechnikov,scott,100,0.48751835535976507,332,430,300,398,0.5523742043800107,0.5452054794520548,0.410958904109589,696.020309
0.9,17,epanechnikov,silverman,50,0.5391891891891892,399,379,351,331,0.5943719861495846,0.4534246575342466,0.4808219178082192,676.927081
0.9,17,epanechnikov,silverman,80,0.49782293178519593,343,425,305,387,0.6158715486128293,0.5301369863013699,0.4178082191780822,680.419188
0.9,17,epanechnikov,silverman,100,0.4874446085672083,330,436,294,400,0.553353293214066,0.547945205479452,0.40273972602739727,685.463298
0.95,17,gaussian,variance,50,0.5297827610371408,378,411,319,352,0.5271268307570905,0.4821917808219178,0.436986301369863,630.859516
0.95,17,gaussian,variance,80,0.4742268041237113,299,498,232,431,0.4917105591546079,0.5904109589041096,0.3178082191780822,642.72194
0.95,17,gaussian,variance,100,0.5267665952890792,369,428,302,361,0.5161504559167808,0.4945205479452055,0.4136986301369863,638.231984
0.95,17,gaussian,scott,50,0.5583090379008746,383,471,259,347,0.448906405508494,0.47534246575342465,0.3547945205479452,576.623276
0.95,17,gaussian,scott,80,0.5624103299856528,392,458,272,338,0.4600135480744829,0.46301369863013697,0.3726027397260274,594.745385
0.95,17,gaussian,scott,100,0.529108327192336,359,462,268,371,0.4601128138306509,0.5082191780821917,0.36712328767123287,601.58305
0.95,17,gaussian,silverman,50,0.4895666131621188,305,519,211,425,0.5419727073088565,0.5821917808219178,0.28904109589041094,581.869128
0.95,17,gaussian,silverman,80,0.5187452180566182,339,492,238,391,0.4016459749513347,0.5356164383561643,0.32602739726027397,596.973266
0.95,17,gaussian,silverman,100,0.5142417244033872,334,495,235,396,0.40725172597301545,0.5424657534246575,0.3219178082191781,613.126591
0.95,17,cosine,variance,50,0.5837903717245582,479,298,432,251,0.37787148043309216,0.34383561643835614,0.5917808219178082,668.872993
0.95,17,cosine,variance,80,0.487658937920718,326,449,281,404,0.4946757443356585,0.5534246575342465,0.38493150684931504,659.334185
0.95,17,cosine,variance,100,0.5780274656679151,463,321,409,267,0.48694729483522625,0.36575342465753424,0.5602739726027397,680.060922
0.95,17,cosine,scott,50,0.4721161191749427,309,460,270,421,0.6124322047288802,0.5767123287671233,0.3698630136986301,686.226038
0.95,17,cosine,scott,80,0.4969604863221885,327,471,259,403,0.40322468431807085,0.552054794520548,0.3547945205479452,666.668334
0.95,17,cosine,scott,100,0.48672566371681414,330,434,296,400,0.5535998069006458,0.547945205479452,0.4054794520547945,718.804689
0.95,17,cosine,silverman,50,0.544137022397892,413,355,375,317,0.6321618935507091,0.43424657534246575,0.5136986301369864,681.787591
0.95,17,cosine,silverman,80,0.514446793516561,365,406,324,365,0.6179577681673984,0.5,0.4438356164383562,683.176284
0.95,17,cosine,silverman,100,0.5109695682944091,361,408,322,369,0.549685229520502,0.5054794520547945,0.4410958904109589,695.910179
0.95,17,epanechnikov,variance,50,0.4789156626506024,318,450,280,412,0.5676854136611369,0.5643835616438356,0.3835616438356164,650.122553
0.95,17,epanechnikov,variance,80,0.39574090505767523,223,556,174,507,0.5414165073064571,0.6945205479452055,0.23835616438356164,651.845742
0.95,17,epanechnikov,variance,100,0.5582901554404145,431,347,383,299,0.48336791438112936,0.4095890410958904,0.5246575342465754,676.451479
0.95,17,epanechnikov,scott,50,0.46547711404189296,300,471,259,430,0.6124322047288802,0.589041095890411,0.3547945205479452,677.206494
0.95,17,epanechnikov,scott,80,0.5216117216117216,356,451,279,374,0.4388092527544335,0.5123287671232877,0.3821917808219178,660.177048
0.95,17,epanechnikov,scott,100,0.48751835535976507,332,430,300,398,0.5523742043800107,0.5452054794520548,0.410958904109589,727.108104
0.95,17,epanechnikov,silverman,50,0.5391891891891892,399,379,351,331,0.5943719861495846,0.4534246575342466,0.4808219178082192,680.820248
0.95,17,epanechnikov,silverman,80,0.49782293178519593,343,425,305,387,0.6158715486128293,0.5301369863013699,0.4178082191780822,737.766314
0.95,17,epanechnikov,silverman,100,0.4874446085672083,330,436,294,400,0.553353293214066,0.547945205479452,0.40273972602739727,714.052156
0.99,17,gaussian,variance,50,0.5333333333333333,384,404,326,346,0.5085485884784735,0.473972602739726,0.4465753424657534,630.735548
0.99,17,gaussian,variance,80,0.4742268041237113,299,498,232,431,0.4917105591546079,0.5904109589041096,0.3178082191780822,630.822035
0.99,17,gaussian,variance,100,0.5267665952890792,369,428,302,361,0.5161504559167808,0.4945205479452055,0.4136986301369863,637.346686
0.99,17,gaussian,scott,50,0.5440844009042954,361,494,236,369,0.44502510108187365,0.5054794520547945,0.3232876712328767,583.628217
0.99,17,gaussian,scott,80,0.5702187720536345,404,447,283,326,0.45290379852407986,0.4465753424657534,0.38767123287671235,600.797154
0.99,17,gaussian,scott,100,0.5232383808095952,349,475,255,381,0.44182334972473586,0.5219178082191781,0.3493150684931507,613.755651
0.99,17,gaussian,silverman,50,0.5069984447900466,326,500,230,404,0.5366989653768287,0.5534246575342465,0.3150684931506849,595.516598
0.99,17,gaussian,silverman,80,0.5103132161955691,334,485,245,396,0.39268081211469424,0.5424657534246575,0.3356164383561644,604.334542
0.99,17,gaussian,silverman,100,0.4898949070331447,303,526,204,427,0.40695665277379917,0.584931506849315,0.27945205479452057,602.422097
0.99,17,cosine,variance,50,0.6087949743003997,533,242,488,197,0.380636076001424,0.26986301369863014,0.6684931506849315,672.106139
0.99,17,cosine,variance,80,0.48878923766816146,327,449,281,403,0.4910989272895669,0.552054794520548,0.38493150684931504,670.841957
0.99,17,cosine,variance,100,0.5780274656679151,463,321,409,267,0.48694729483522625,0.36575342465753424,0.5602739726027397,671.948257
0.99,17,cosine,scott,50,0.4721161191749427,309,460,270,421,0.6124322047288802,0.5767123287671233,0.3698630136986301,672.656419
0.99,17,cosine,scott,80,0.43307757885763,254,541,189,476,0.533641129096115,0.6520547945205479,0.2589041095890411,661.969227
0.99,17,cosine,scott,100,0.48672566371681414,330,434,296,400,0.5535998069006458,0.547945205479452,0.4054794520547945,704.236456
0.99,17,cosine,silverman,50,0.5446071904127829,409,367,363,321,0.6035442579955468,0.4397260273972603,0.49726027397260275,684.65199
0.99,17,cosine,silverman,80,0.514446793516561,365,406,324,365,0.6179577681673984,0.5,0.4438356164383562,694.706164
0.99,17,cosine,silverman,100,0.5109695682944091,361,408,322,369,0.549685229520502,0.5054794520547945,0.4410958904109589,737.733246
0.99,17,epanechnikov,variance,50,0.4789156626506024,318,450,280,412,0.5676854136611369,0.5643835616438356,0.3835616438356164,666.727407
0.99,17,epanechnikov,variance,80,0.3971631205673759,224,556,174,506,0.5277225491546063,0.6931506849315069,0.23835616438356164,697.504118
0.99,17,epanechnikov,variance,100,0.5582901554404145,431,347,383,299,0.48336791438112936,0.4095890410958904,0.5246575342465754,681.528693
0.99,17,epanechnikov,scott,50,0.46547711404189296,300,471,259,430,0.6124322047288802,0.589041095890411,0.3547945205479452,668.782653
0.99,17,epanechnikov,scott,80,0.4662875710804224,287,516,214,443,0.5565437157343099,0.6068493150684932,0.29315068493150687,656.334431
0.99,17,epanechnikov,scott,100,0.48751835535976507,332,430,300,398,0.5523742043800107,0.5452054794520548,0.410958904109589,701.342649
0.99,17,epanechnikov,silverman,50,0.5350233488992662,401,362,368,329,0.6230626951685871,0.4506849315068493,0.5041095890410959,670.180553
0.99,17,epanechnikov,silverman,80,0.49782293178519593,343,425,305,387,0.6158715486128293,0.5301369863013699,0.4178082191780822,677.550856
0.99,17,epanechnikov,silverman,100,0.4874446085672083,330,436,294,400,0.553353293214066,0.547945205479452,0.40273972602739727,680.207687
0.9,18,gaussian,variance,50,0.5194424064563463,354,451,279,376,0.4138021485832384,0.5150684931506849,0.3821917808219178,613.46453
0.9,18,gaussian,variance,80,0.5546666666666666,416,376,354,314,0.4117677276318212,0.4301369863013699,0.4849315068493151,631.175636
0.9,18,gaussian,variance,100,0.5853658536585366,468,329,401,262,0.45032456907549334,0.3589041095890411,0.5493150684931507,639.652364
0.9,18,gaussian,scott,50,0.5361131794489948,360,477,253,370,0.48455428936507633,0.5068493150684932,0.34657534246575344,576.185939
0.9,18,gaussian,scott,80,0.5431218816821097,381,438,292,349,0.42309925993042624,0.4780821917808219,0.4,590.441077
0.9,18,gaussian,scott,100,0.5178435839028094,341,484,246,389,0.4406703683338719,0.5328767123287671,0.336986301369863,583.459714
0.9,18,gaussian,silverman,50,0.509773260359656,326,507,223,404,0.4355144894662242,0.5534246575342465,0.30547945205479454,557.472125
0.9,18,gaussian,silverman,80,0.5117335352006056,338,477,253,392,0.4436252621714692,0.536986301369863,0.34657534246575344,600.445411
0.9,18,gaussian,silverman,100,0.5095638867635807,333,486,244,397,0.4945294597117295,0.5438356164383562,0.33424657534246577,611.771238
0.9,18,cosine,variance,50,0.5662337662337662,436,356,374,294,0.3946641466113235,0.40273972602739727,0.5123287671232877,672.041698
0.9,18,cosine,variance,80,0.5007407407407407,338,448,282,392,0.40245992164748884,0.536986301369863,0.3863013698630137,653.125896
0.9,18,cosine,variance,100,0.5296610169491526,375,419,311,355,0.4083862655950333,0.4863013698630137,0.426027397260274,671.161128
0.9,18,cosine,scott,50,0.5458452722063037,381,445,285,349,0.4386958762431433,0.4780821917808219,0.3904109589041096,642.124077
