alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.9,12,gaussian,variance,50,0.8789808917197452,69,82,8,11,0.8269986211833427,0.1375,0.08888888888888889,62.390229
0.9,12,gaussian,variance,80,0.7802197802197802,71,59,31,9,0.6434258370014673,0.1125,0.34444444444444444,63.973136
0.9,12,gaussian,variance,100,0.7802197802197802,71,59,31,9,0.6434258370014673,0.1125,0.34444444444444444,64.215149
0.9,12,gaussian,scott,50,0.8571428571428571,60,90,0,20,0.8676470588235294,0.25,0.0,70.201455
0.9,12,gaussian,scott,80,0.8648648648648649,64,86,4,16,0.9237821353702472,0.2,0.044444444444444446,62.897366
0.9,12,gaussian,scott,100,0.9019607843137255,69,86,4,11,0.9456203055650393,0.1375,0.044444444444444446,61.960651
0.9,12,gaussian,silverman,50,0.87248322147651,65,86,4,15,0.9269461485182803,0.1875,0.044444444444444446,61.200525
0.9,12,gaussian,silverman,80,0.9019607843137255,69,86,4,11,0.9456203055650393,0.1375,0.044444444444444446,61.604254
0.9,12,gaussian,silverman,100,0.8947368421052632,68,86,4,12,0.942644042816132,0.15,0.044444444444444446,60.566296
0.9,12,cosine,variance,50,0.9142857142857143,80,75,15,0,0.9546052631578947,0.0,0.16666666666666666,70.208281
0.9,12,cosine,variance,80,0.9041095890410958,66,90,0,14,0.9708333333333334,0.175,0.0,71.365822
0.9,12,cosine,variance,100,0.9041095890410958,66,90,0,14,0.9708333333333333,0.175,0.0,73.928184
0.9,12,cosine,scott,50,0.9473684210526315,72,90,0,8,0.9720735671122503,0.1,0.0,65.26718
0.9,12,cosine,scott,80,0.8356164383561644,61,85,5,19,0.8416546545280367,0.2375,0.05555555555555555,66.843564
0.9,12,cosine,scott,100,0.8848484848484849,73,78,12,7,0.8804232694355907,0.0875,0.13333333333333333,67.309738
0.9,12,cosine,silverman,50,0.9044585987261147,71,84,6,9,0.9165311106430373,0.1125,0.06666666666666667,67.752309
0.9,12,cosine,silverman,80,0.8859060402684564,66,87,3,14,0.9413793431550976,0.175,0.03333333333333333,68.230458
0.9,12,cosine,silverman,100,0.8707482993197279,64,87,3,16,0.929369331228473,0.2,0.03333333333333333,69.261927
0.9,12,epanechnikov,variance,50,0.9142857142857143,80,75,15,0,0.9585526315789472,0.0,0.16666666666666666,67.094616
0.9,12,epanechnikov,variance,80,0.9041095890410958,66,90,0,14,0.9708333333333334,0.175,0.0,69.708954
0.9,12,epanechnikov,variance,100,0.9041095890410958,66,90,0,14,0.9708333333333334,0.175,0.0,69.856452
0.9,12,epanechnikov,scott,50,0.9044585987261147,71,84,6,9,0.9188778711592791,0.1125,0.06666666666666667,63.943589
0.9,12,epanechnikov,scott,80,0.8356164383561644,61,85,5,19,0.8416546545280367,0.2375,0.05555555555555555,64.801876
0.9,12,epanechnikov,scott,100,0.8848484848484849,73,78,12,7,0.8804232694355907,0.0875,0.13333333333333333,64.972145
0.9,12,epanechnikov,silverman,50,0.9044585987261147,71,84,6,9,0.9165311106430373,0.1125,0.06666666666666667,64.020272
