alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.99,11,gaussian,variance,100,0.84375,81,60,30,0,0.7530864197530864,0.0,0.3333333333333333,77.050108
0.99,11,gaussian,scott,50,0.8344370860927153,63,83,7,18,0.8773176630966708,0.2222222222222222,0.07777777777777778,61.884133
0.99,11,gaussian,scott,80,0.9375,75,86,4,6,0.9466345023549687,0.07407407407407407,0.044444444444444446,62.599318
0.99,11,gaussian,scott,100,0.9102564102564102,71,86,4,10,0.9288291359896909,0.12345679012345678,0.044444444444444446,64.46874
0.99,11,gaussian,silverman,50,0.9375,75,86,4,6,0.9466345023549687,0.07407407407407407,0.044444444444444446,61.461967
0.99,11,gaussian,silverman,80,0.9032258064516129,70,86,4,11,0.9255522238372141,0.13580246913580246,0.044444444444444446,63.604382
0.99,11,gaussian,silverman,100,0.9259259259259259,75,84,6,6,0.9035687429407235,0.07407407407407407,0.06666666666666667,63.629279
0.99,11,cosine,variance,50,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,71.266674
0.99,11,cosine,variance,80,0.875,63,90,0,18,0.9460020768431985,0.2222222222222222,0.0,73.551339
0.99,11,cosine,variance,100,0.8591549295774648,61,90,0,20,0.9453941120607787,0.24691358024691357,0.0,75.201864
0.99,11,cosine,scott,50,0.8047337278106509,68,70,20,13,0.8748736210612664,0.16049382716049382,0.2222222222222222,71.782214
0.99,11,cosine,scott,80,0.8756756756756757,81,67,23,0,0.9215490304199981,0.0,0.25555555555555554,71.683118
0.99,11,cosine,scott,100,0.8756756756756757,81,67,23,0,0.9203732514664414,0.0,0.25555555555555554,72.529895
0.99,11,cosine,silverman,50,0.7943262411347518,56,86,4,25,0.8989210661624454,0.30864197530864196,0.044444444444444446,72.011654
0.99,11,cosine,silverman,80,0.9,81,72,18,0,0.9404040404040404,0.0,0.2,72.824206
0.99,11,cosine,silverman,100,0.9152542372881356,81,75,15,0,0.9512909793547049,0.0,0.16666666666666666,72.321295
0.99,11,epanechnikov,variance,50,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,70.477337
0.99,11,epanechnikov,variance,80,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,72.186974
0.99,11,epanechnikov,variance,100,0.8591549295774648,61,90,0,20,0.9453941120607787,0.24691358024691357,0.0,72.930305
0.99,11,epanechnikov,scott,50,0.8047337278106509,68,70,20,13,0.8748736210612664,0.16049382716049382,0.2222222222222222,71.5726
0.99,11,epanechnikov,scott,80,0.8756756756756757,81,67,23,0,0.9215490304199981,0.0,0.25555555555555554,70.452832
0.99,11,epanechnikov,scott,100,0.8756756756756757,81,67,23,0,0.9215490304199981,0.0,0.25555555555555554,71.780691
0.99,11,epanechnikov,silverman,50,0.7943262411347518,56,86,4,25,0.8989210661624454,0.30864197530864196,0.044444444444444446,75.883412
0.99,11,epanechnikov,silverman,80,0.9152542372881356,81,75,15,0,0.954653575989783,0.0,0.16666666666666666,72.189979
0.99,11,epanechnikov,silverman,100,0.9152542372881356,81,75,15,0,0.954653575989783,0.0,0.16666666666666666,70.726696
0.9,12,gaussian,variance,50,0.9390243902439024,77,84,6,4,0.9383695865177346,0.04938271604938271,0.06666666666666667,67.62999
0.9,12,gaussian,variance,80,0.9125,73,84,6,8,0.9557583098079353,0.09876543209876543,0.06666666666666667,64.009305
0.9,12,gaussian,variance,100,0.9125,73,84,6,8,0.9557583098079352,0.09876543209876543,0.06666666666666667,67.055825
0.9,12,gaussian,scott,50,0.9570552147239264,78,86,4,3,0.8878068482966195,0.037037037037037035,0.044444444444444446,62.125615
